   973                        SYSTEM   622                            DO
   974                        SYSTEM   623                         BEGIN
   975                        SYSTEM   624                    identifier = RESULT
   976                        SYSTEM   624                            :=
   977                        SYSTEM   624                    identifier = RESULT
   978                        SYSTEM   624                             +
   979                        SYSTEM   624                    identifier = R
   980                        SYSTEM   624                             ;
   981                        SYSTEM   625                    identifier = R
   982                        SYSTEM   625                            :=
   983                        SYSTEM   625                    identifier = R
   984                        SYSTEM   625                             *
   985                        SYSTEM   625                    identifier = X
   986                        SYSTEM   625                             /
   987                        SYSTEM   625                          REAL
   988                        SYSTEM   625                             (
   989                        SYSTEM   625                    identifier = K
   990                        SYSTEM   625                             )
   991                        SYSTEM   625                             ;
   992                        SYSTEM   626                           END
   993                        SYSTEM   626                             ;
   994                        SYSTEM   628                           END
   995                        SYSTEM   628                             ;
   996                        SYSTEM   631                      FUNCTION
   997                        SYSTEM   631                    identifier = LN
   998                        SYSTEM   631                             (
   999                        SYSTEM   631                    identifier = X
  1000                        SYSTEM   631                             :
  1001                        SYSTEM   631                          REAL
  1002                        SYSTEM   631                             )
  1003                        SYSTEM   631                             :
  1004                        SYSTEM   631                          REAL
  1005                        SYSTEM   631                             ;
  1006                        SYSTEM   635                           VAR
  1007                        SYSTEM   636                    identifier = R
  1008                        SYSTEM   636                             ,
  1009                        SYSTEM   636                    identifier = A
  1010                        SYSTEM   636                             :
  1011                        SYSTEM   636                          REAL
  1012                        SYSTEM   636                             ;
  1013                        SYSTEM   637                    identifier = K
  1014                        SYSTEM   637                             :
  1015                        SYSTEM   637                          BYTE
  1016                        SYSTEM   637                             ;
  1017                        SYSTEM   638                         BEGIN
  1018                        SYSTEM   639                    identifier = RESULT
  1019                        SYSTEM   639                            :=
  1020                        SYSTEM   639                        number =   0.0000
  1021                        SYSTEM   639                             ;
  1022                        SYSTEM   640                    identifier = A
  1023                        SYSTEM   640                            :=
  1024                        SYSTEM   640                             (
  1025                        SYSTEM   640                    identifier = X
  1026                        SYSTEM   640                             -
  1027                        SYSTEM   640                        number =   1.0000
  1028                        SYSTEM   640                             )
  1029                        SYSTEM   640                             /
  1030                        SYSTEM   640                             (
  1031                        SYSTEM   640                    identifier = X
  1032                        SYSTEM   640                             +
  1033                        SYSTEM   640                        number =   1.0000
  1034                        SYSTEM   640                             )
  1035                        SYSTEM   640                             ;
  1036                        SYSTEM   641                    identifier = R
  1037                        SYSTEM   641                            :=
  1038                        SYSTEM   641                    identifier = A
  1039                        SYSTEM   641                             ;
  1040                        SYSTEM   643                           FOR
  1041                        SYSTEM   643                    identifier = K
  1042                        SYSTEM   643                            :=
  1043                        SYSTEM   643                        number = 1
  1044                        SYSTEM   643                            TO
  1045                        SYSTEM   643                        number = 8
  1046                        SYSTEM   643                            DO
  1047                        SYSTEM   644                         BEGIN
  1048                        SYSTEM   645                    identifier = RESULT
  1049                        SYSTEM   645                            :=
  1050                        SYSTEM   645                    identifier = RESULT
  1051                        SYSTEM   645                             +
  1052                        SYSTEM   645                    identifier = R
  1053                        SYSTEM   645                             /
  1054                        SYSTEM   645                          REAL
  1055                        SYSTEM   645                             (
  1056                        SYSTEM   645                    identifier = K
  1057                        SYSTEM   645                           SHL
  1058                        SYSTEM   645                        number = 1
  1059                        SYSTEM   645                             -
  1060                        SYSTEM   645                        number = 1
  1061                        SYSTEM   645                             )
  1062                        SYSTEM   645                             ;
  1063                        SYSTEM   646                    identifier = R
  1064                        SYSTEM   646                            :=
  1065                        SYSTEM   646                    identifier = R
  1066                        SYSTEM   646                             *
  1067                        SYSTEM   646                    identifier = A
  1068                        SYSTEM   646                             *
  1069                        SYSTEM   646                    identifier = A
  1070                        SYSTEM   646                             ;
  1071                        SYSTEM   647                           END
  1072                        SYSTEM   647                             ;
  1073                        SYSTEM   649                    identifier = RESULT
  1074                        SYSTEM   649                            :=
  1075                        SYSTEM   649                    identifier = RESULT
  1076                        SYSTEM   649                             +
  1077                        SYSTEM   649                    identifier = RESULT
  1078                        SYSTEM   649                             ;
  1079                        SYSTEM   650                           END
  1080                        SYSTEM   650                             ;
  1081                        SYSTEM   653                      FUNCTION
  1082                        SYSTEM   653                    identifier = FILEPOS
  1083                        SYSTEM   653                             (
  1084                        SYSTEM   653                           VAR
  1085                        SYSTEM   653                    identifier = F
  1086                        SYSTEM   653                             :
  1087                        SYSTEM   653                          FILE
  1088                        SYSTEM   653                             )
  1089                        SYSTEM   653                             :
  1090                        SYSTEM   653                      CARDINAL
  1091                        SYSTEM   653                             ;
  1092                        SYSTEM   653                     ASSEMBLER
  1093                        SYSTEM   653                             ;
  1094                        SYSTEM   654                           ASM
  1095                        SYSTEM   674                             ;
  1096                        SYSTEM   675                           END
  1097                        SYSTEM   675                             ;
  1098                        SYSTEM   678                     PROCEDURE
  1099                        SYSTEM   678                    identifier = SEEK
  1100                        SYSTEM   678                             (
  1101                        SYSTEM   678                           VAR
  1102                        SYSTEM   678                    identifier = F
  1103                        SYSTEM   678                             :
  1104                        SYSTEM   678                          FILE
  1105                        SYSTEM   678                             ;
  1106                        SYSTEM   678                    identifier = A
  1107                        SYSTEM   678                             :
  1108                        SYSTEM   678                      CARDINAL
  1109                        SYSTEM   678                             )
  1110                        SYSTEM   678                             ;
  1111                        SYSTEM   678                     ASSEMBLER
  1112                        SYSTEM   678                             ;
  1113                        SYSTEM   679                           ASM
  1114                        SYSTEM   699                             ;
  1115                        SYSTEM   700                           END
  1116                        SYSTEM   700                             ;
  1117                        SYSTEM   703                      FUNCTION
  1118                        SYSTEM   703                    identifier = EOF
  1119                        SYSTEM   703                             (
  1120                        SYSTEM   703                           VAR
  1121                        SYSTEM   703                    identifier = F
  1122                        SYSTEM   703                             :
  1123                        SYSTEM   703                          FILE
  1124                        SYSTEM   703                             )
  1125                        SYSTEM   703                             :
  1126                        SYSTEM   703                       BOOLEAN
  1127                        SYSTEM   703                             ;
  1128                        SYSTEM   704                           VAR
  1129                        SYSTEM   704                    identifier = I
  1130                        SYSTEM   704                             :
  1131                        SYSTEM   704                      CARDINAL
  1132                        SYSTEM   704                             ;
  1133                        SYSTEM   705                    identifier = TMP
  1134                        SYSTEM   705                             :
  1135                        SYSTEM   705                          BYTE
  1136                        SYSTEM   705                             ;
  1137                        SYSTEM   706                         BEGIN
  1138                        SYSTEM   707                    identifier = I
  1139                        SYSTEM   707                            :=
  1140                        SYSTEM   707                    identifier = FILEPOS
  1141                        SYSTEM   707                             (
  1142                        SYSTEM   707                    identifier = F
  1143                        SYSTEM   707                             )
  1144                        SYSTEM   707                             ;
  1145                        SYSTEM   708                           ASM
  1146                        SYSTEM   722                             ;
  1147                        SYSTEM   723                     BLOCKREAD
  1148                        SYSTEM   723                             (
  1149                        SYSTEM   723                    identifier = F
  1150                        SYSTEM   723                             ,
  1151                        SYSTEM   723                    identifier = TMP
  1152                        SYSTEM   723                             ,
  1153                        SYSTEM   723                        number = 1
  1154                        SYSTEM   723                             )
  1155                        SYSTEM   723                             ;
  1156                        SYSTEM   725                    identifier = SEEK
  1157                        SYSTEM   725                             (
  1158                        SYSTEM   725                    identifier = F
  1159                        SYSTEM   725                             ,
  1160                        SYSTEM   725                    identifier = I
  1161                        SYSTEM   725                             )
  1162                        SYSTEM   725                             ;
  1163                        SYSTEM   726                           ASM
  1164                        SYSTEM   739                             ;
  1165                        SYSTEM   740                           END
  1166                        SYSTEM   740                             ;
  1167                        SYSTEM   743                      FUNCTION
  1168                        SYSTEM   743                    identifier = LOWERCASE
  1169                        SYSTEM   743                             (
  1170                        SYSTEM   743                    identifier = A
  1171                        SYSTEM   743                             :
  1172                        SYSTEM   743                          CHAR
  1173                        SYSTEM   743                             )
  1174                        SYSTEM   743                             :
  1175                        SYSTEM   743                          CHAR
  1176                        SYSTEM   743                             ;
  1177                        SYSTEM   747                         BEGIN
  1178                        SYSTEM   749                          CASE
  1179                        SYSTEM   749                    identifier = A
  1180                        SYSTEM   749                            OF
  1181                        SYSTEM   750                       literal = A
  1182                        SYSTEM   750                            ..
  1183                        SYSTEM   750                       literal = Z
  1184                        SYSTEM   750                             :
  1185                        SYSTEM   750                    identifier = RESULT
  1186                        SYSTEM   750                            :=
  1187                        SYSTEM   750                           CHR
  1188                        SYSTEM   750                             (
  1189                        SYSTEM   750                          BYTE
  1190                        SYSTEM   750                             (
  1191                        SYSTEM   750                    identifier = A
  1192                        SYSTEM   750                             )
  1193                        SYSTEM   750                             +
  1194                        SYSTEM   750                        number = 32
  1195                        SYSTEM   750                             )
  1196                        SYSTEM   751                          ELSE
  1197                        SYSTEM   752                    identifier = RESULT
  1198                        SYSTEM   752                            :=
  1199                        SYSTEM   752                    identifier = A
  1200                        SYSTEM   753                           END
  1201                        SYSTEM   753                             ;
  1202                        SYSTEM   755                           END
  1203                        SYSTEM   755                             ;
  1204                        SYSTEM   758                      FUNCTION
  1205                        SYSTEM   758                    identifier = UPCASE
  1206                        SYSTEM   758                             (
  1207                        SYSTEM   758                    identifier = A
  1208                        SYSTEM   758                             :
  1209                        SYSTEM   758                          CHAR
  1210                        SYSTEM   758                             )
  1211                        SYSTEM   758                             :
  1212                        SYSTEM   758                          CHAR
  1213                        SYSTEM   758                             ;
  1214                        SYSTEM   762                         BEGIN
  1215                        SYSTEM   764                          CASE
  1216                        SYSTEM   764                    identifier = A
  1217                        SYSTEM   764                            OF
  1218                        SYSTEM   765                       literal = a
  1219                        SYSTEM   765                            ..
  1220                        SYSTEM   765                       literal = z
  1221                        SYSTEM   765                             :
  1222                        SYSTEM   765                    identifier = RESULT
  1223                        SYSTEM   765                            :=
  1224                        SYSTEM   765                           CHR
  1225                        SYSTEM   765                             (
  1226                        SYSTEM   765                          BYTE
  1227                        SYSTEM   765                             (
  1228                        SYSTEM   765                    identifier = A
  1229                        SYSTEM   765                             )
  1230                        SYSTEM   765                             -
  1231                        SYSTEM   765                        number = 32
  1232                        SYSTEM   765                             )
  1233                        SYSTEM   766                          ELSE
  1234                        SYSTEM   767                    identifier = RESULT
  1235                        SYSTEM   767                            :=
  1236                        SYSTEM   767                    identifier = A
  1237                        SYSTEM   768                           END
  1238                        SYSTEM   768                             ;
  1239                        SYSTEM   770                           END
  1240                        SYSTEM   770                             ;
  1241                        SYSTEM   773                     PROCEDURE
  1242                        SYSTEM   773                    identifier = VAL
  1243                        SYSTEM   773                             (
  1244                        SYSTEM   773                         CONST
  1245                        SYSTEM   773                    identifier = S
  1246                        SYSTEM   773                             :
  1247                        SYSTEM   773                    identifier = TSTRING
  1248                        SYSTEM   773                             ;
  1249                        SYSTEM   773                           VAR
  1250                        SYSTEM   773                    identifier = V
  1251                        SYSTEM   773                             :
  1252                        SYSTEM   773                       INTEGER
  1253                        SYSTEM   773                             ;
  1254                        SYSTEM   773                           VAR
  1255                        SYSTEM   773                    identifier = CODE
  1256                        SYSTEM   773                             :
  1257                        SYSTEM   773                          BYTE
  1258                        SYSTEM   773                             )
  1259                        SYSTEM   773                             :
  1260                        SYSTEM   773                     ASSEMBLER
  1261                        SYSTEM   773                             ;
  1262                        SYSTEM   777                           ASM
  1263                        SYSTEM   795                             ;
  1264                        SYSTEM   796                           END
  1265                        SYSTEM   796                             ;
  1266                        SYSTEM   799                      FUNCTION
  1267                        SYSTEM   799                    identifier = FLOATTOSTR
  1268                        SYSTEM   799                             (
  1269                        SYSTEM   799                    identifier = A
  1270                        SYSTEM   799                             :
  1271                        SYSTEM   799                          REAL
  1272                        SYSTEM   799                             )
  1273                        SYSTEM   799                             :
  1274                        SYSTEM   799                             ^
  1275                        SYSTEM   799                          CHAR
  1276                        SYSTEM   799                             ;
  1277                        SYSTEM   799                     ASSEMBLER
  1278                        SYSTEM   799                             ;
  1279                        SYSTEM   803                           ASM
  1280                        SYSTEM   813                             ;
  1281                        SYSTEM   814                           END
  1282                        SYSTEM   814                             ;
  1283                        SYSTEM   817                     PROCEDURE
  1284                        SYSTEM   817                    identifier = STR
  1285                        SYSTEM   817                             (
  1286                        SYSTEM   817                    identifier = A
  1287                        SYSTEM   817                             :
  1288                        SYSTEM   817                       INTEGER
  1289                        SYSTEM   817                             ;
  1290                        SYSTEM   817                           VAR
  1291                        SYSTEM   817                    identifier = S
  1292                        SYSTEM   817                             :
  1293                        SYSTEM   817                    identifier = TSTRING
  1294                        SYSTEM   817                             )
  1295                        SYSTEM   817                             ;
  1296                        SYSTEM   817                     ASSEMBLER
  1297                        SYSTEM   817                             ;
  1298                        SYSTEM   821                           ASM
  1299                        SYSTEM   831                             ;
  1300                        SYSTEM   832                           END
  1301                        SYSTEM   832                             ;
  1302                        SYSTEM   835                     PROCEDURE
  1303                        SYSTEM   835                    identifier = POKE
  1304                        SYSTEM   835                             (
  1305                        SYSTEM   835                    identifier = A
  1306                        SYSTEM   835                             :
  1307                        SYSTEM   835                          WORD
  1308                        SYSTEM   835                             ;
  1309                        SYSTEM   835                    identifier = VALUE
  1310                        SYSTEM   835                             :
  1311                        SYSTEM   835                          BYTE
  1312                        SYSTEM   835                             )
  1313                        SYSTEM   835                             ;
  1314                        SYSTEM   835                      REGISTER
  1315                        SYSTEM   835                             ;
  1316                        SYSTEM   835                     ASSEMBLER
  1317                        SYSTEM   835                             ;
  1318                        SYSTEM   836                           ASM
  1319                        SYSTEM   839                             ;
  1320                        SYSTEM   840                           END
  1321                        SYSTEM   840                             ;
  1322                        SYSTEM   843                     PROCEDURE
  1323                        SYSTEM   843                    identifier = DPOKE
  1324                        SYSTEM   843                             (
  1325                        SYSTEM   843                    identifier = A
  1326                        SYSTEM   843                             :
  1327                        SYSTEM   843                          WORD
  1328                        SYSTEM   843                             ;
  1329                        SYSTEM   843                    identifier = VALUE
  1330                        SYSTEM   843                             :
  1331                        SYSTEM   843                          WORD
  1332                        SYSTEM   843                             )
  1333                        SYSTEM   843                             ;
  1334                        SYSTEM   843                      REGISTER
  1335                        SYSTEM   843                             ;
  1336                        SYSTEM   843                     ASSEMBLER
  1337                        SYSTEM   843                             ;
  1338                        SYSTEM   844                           ASM
  1339                        SYSTEM   849                             ;
  1340                        SYSTEM   850                           END
  1341                        SYSTEM   850                             ;
  1342                        SYSTEM   853                     PROCEDURE
  1343                        SYSTEM   853                    identifier = FILLCHAR
  1344                        SYSTEM   853                             (
  1345                        SYSTEM   853                    identifier = A
  1346                        SYSTEM   853                             :
  1347                        SYSTEM   853                       POINTER
  1348                        SYSTEM   853                             ;
  1349                        SYSTEM   853                    identifier = COUNT
  1350                        SYSTEM   853                             :
  1351                        SYSTEM   853                          WORD
  1352                        SYSTEM   853                             ;
  1353                        SYSTEM   853                    identifier = VALUE
  1354                        SYSTEM   853                             :
  1355                        SYSTEM   853                          CHAR
  1356                        SYSTEM   853                             )
  1357                        SYSTEM   853                             ;
  1358                        SYSTEM   853                     ASSEMBLER
  1359                        SYSTEM   853                             ;
  1360                        SYSTEM   853                      REGISTER
  1361                        SYSTEM   853                             ;
  1362                        SYSTEM   853                      OVERLOAD
  1363                        SYSTEM   853                             ;
  1364                        SYSTEM   857                           ASM
  1365                        SYSTEM   859                             ;
  1366                        SYSTEM   860                           END
  1367                        SYSTEM   860                             ;
  1368                        SYSTEM   862                     PROCEDURE
  1369                        SYSTEM   862                    identifier = FILLCHAR
  1370                        SYSTEM   862                             (
  1371                        SYSTEM   862                    identifier = A
  1372                        SYSTEM   862                             :
  1373                        SYSTEM   862                       POINTER
  1374                        SYSTEM   862                             ;
  1375                        SYSTEM   862                    identifier = COUNT
  1376                        SYSTEM   862                             :
  1377                        SYSTEM   862                          WORD
  1378                        SYSTEM   862                             ;
  1379                        SYSTEM   862                    identifier = VALUE
  1380                        SYSTEM   862                             :
  1381                        SYSTEM   862                          BYTE
  1382                        SYSTEM   862                             )
  1383                        SYSTEM   862                             ;
  1384                        SYSTEM   862                     ASSEMBLER
  1385                        SYSTEM   862                             ;
  1386                        SYSTEM   862                      REGISTER
  1387                        SYSTEM   862                             ;
  1388                        SYSTEM   862                      OVERLOAD
  1389                        SYSTEM   862                             ;
  1390                        SYSTEM   866                           ASM
  1391                        SYSTEM   868                             ;
  1392                        SYSTEM   869                           END
  1393                        SYSTEM   869                             ;
  1394                        SYSTEM   871                     PROCEDURE
  1395                        SYSTEM   871                    identifier = FILLCHAR
  1396                        SYSTEM   871                             (
  1397                        SYSTEM   871                    identifier = A
  1398                        SYSTEM   871                             :
  1399                        SYSTEM   871                       POINTER
  1400                        SYSTEM   871                             ;
  1401                        SYSTEM   871                    identifier = COUNT
  1402                        SYSTEM   871                             :
  1403                        SYSTEM   871                          WORD
  1404                        SYSTEM   871                             ;
  1405                        SYSTEM   871                    identifier = VALUE
  1406                        SYSTEM   871                             :
  1407                        SYSTEM   871                       BOOLEAN
  1408                        SYSTEM   871                             )
  1409                        SYSTEM   871                             ;
  1410                        SYSTEM   871                     ASSEMBLER
  1411                        SYSTEM   871                             ;
  1412                        SYSTEM   871                      REGISTER
  1413                        SYSTEM   871                             ;
  1414                        SYSTEM   871                      OVERLOAD
  1415                        SYSTEM   871                             ;
  1416                        SYSTEM   875                           ASM
  1417                        SYSTEM   877                             ;
  1418                        SYSTEM   878                           END
  1419                        SYSTEM   878                             ;
  1420                        SYSTEM   880                     PROCEDURE
  1421                        SYSTEM   880                    identifier = FILLCHAR
  1422                        SYSTEM   880                             (
  1423                        SYSTEM   880                           VAR
  1424                        SYSTEM   880                    identifier = X
  1425                        SYSTEM   880                             ;
  1426                        SYSTEM   880                    identifier = COUNT
  1427                        SYSTEM   880                             :
  1428                        SYSTEM   880                          WORD
  1429                        SYSTEM   880                             ;
  1430                        SYSTEM   880                    identifier = VALUE
  1431                        SYSTEM   880                             :
  1432                        SYSTEM   880                          CHAR
  1433                        SYSTEM   880                             )
  1434                        SYSTEM   880                             ;
  1435                        SYSTEM   880                     ASSEMBLER
  1436                        SYSTEM   880                             ;
  1437                        SYSTEM   880                      REGISTER
  1438                        SYSTEM   880                             ;
  1439                        SYSTEM   880                      OVERLOAD
  1440                        SYSTEM   880                             ;
  1441                        SYSTEM   881                           ASM
  1442                        SYSTEM   883                             ;
  1443                        SYSTEM   884                           END
  1444                        SYSTEM   884                             ;
  1445                        SYSTEM   886                     PROCEDURE
  1446                        SYSTEM   886                    identifier = FILLCHAR
  1447                        SYSTEM   886                             (
  1448                        SYSTEM   886                           VAR
  1449                        SYSTEM   886                    identifier = X
  1450                        SYSTEM   886                             ;
  1451                        SYSTEM   886                    identifier = COUNT
  1452                        SYSTEM   886                             :
  1453                        SYSTEM   886                          WORD
  1454                        SYSTEM   886                             ;
  1455                        SYSTEM   886                    identifier = VALUE
  1456                        SYSTEM   886                             :
  1457                        SYSTEM   886                          BYTE
  1458                        SYSTEM   886                             )
  1459                        SYSTEM   886                             ;
  1460                        SYSTEM   886                     ASSEMBLER
  1461                        SYSTEM   886                             ;
  1462                        SYSTEM   886                      REGISTER
  1463                        SYSTEM   886                             ;
  1464                        SYSTEM   886                      OVERLOAD
  1465                        SYSTEM   886                             ;
  1466                        SYSTEM   887                           ASM
  1467                        SYSTEM   889                             ;
  1468                        SYSTEM   890                           END
  1469                        SYSTEM   890                             ;
  1470                        SYSTEM   892                     PROCEDURE
  1471                        SYSTEM   892                    identifier = FILLCHAR
  1472                        SYSTEM   892                             (
  1473                        SYSTEM   892                           VAR
  1474                        SYSTEM   892                    identifier = X
  1475                        SYSTEM   892                             ;
  1476                        SYSTEM   892                    identifier = COUNT
  1477                        SYSTEM   892                             :
  1478                        SYSTEM   892                          WORD
  1479                        SYSTEM   892                             ;
  1480                        SYSTEM   892                    identifier = VALUE
  1481                        SYSTEM   892                             :
  1482                        SYSTEM   892                       BOOLEAN
  1483                        SYSTEM   892                             )
  1484                        SYSTEM   892                             ;
  1485                        SYSTEM   892                     ASSEMBLER
  1486                        SYSTEM   892                             ;
  1487                        SYSTEM   892                      REGISTER
  1488                        SYSTEM   892                             ;
  1489                        SYSTEM   892                      OVERLOAD
  1490                        SYSTEM   892                             ;
  1491                        SYSTEM   893                           ASM
  1492                        SYSTEM   895                             ;
  1493                        SYSTEM   896                           END
  1494                        SYSTEM   896                             ;
  1495                        SYSTEM   899                     PROCEDURE
  1496                        SYSTEM   899                    identifier = FILLBYTE
  1497                        SYSTEM   899                             (
  1498                        SYSTEM   899                    identifier = A
  1499                        SYSTEM   899                             :
  1500                        SYSTEM   899                       POINTER
  1501                        SYSTEM   899                             ;
  1502                        SYSTEM   899                    identifier = COUNT
  1503                        SYSTEM   899                             :
  1504                        SYSTEM   899                          WORD
  1505                        SYSTEM   899                             ;
  1506                        SYSTEM   899                    identifier = VALUE
  1507                        SYSTEM   899                             :
  1508                        SYSTEM   899                          BYTE
  1509                        SYSTEM   899                             )
  1510                        SYSTEM   899                             ;
  1511                        SYSTEM   899                     ASSEMBLER
  1512                        SYSTEM   899                             ;
  1513                        SYSTEM   899                      REGISTER
  1514                        SYSTEM   899                             ;
  1515                        SYSTEM   899                      OVERLOAD
  1516                        SYSTEM   899                             ;
  1517                        SYSTEM   903                           ASM
  1518                        SYSTEM   905                             ;
  1519                        SYSTEM   906                           END
  1520                        SYSTEM   906                             ;
  1521                        SYSTEM   908                     PROCEDURE
  1522                        SYSTEM   908                    identifier = FILLBYTE
  1523                        SYSTEM   908                             (
  1524                        SYSTEM   908                           VAR
  1525                        SYSTEM   908                    identifier = X
  1526                        SYSTEM   908                             ;
  1527                        SYSTEM   908                    identifier = COUNT
  1528                        SYSTEM   908                             :
  1529                        SYSTEM   908                          WORD
  1530                        SYSTEM   908                             ;
  1531                        SYSTEM   908                    identifier = VALUE
  1532                        SYSTEM   908                             :
  1533                        SYSTEM   908                          BYTE
  1534                        SYSTEM   908                             )
  1535                        SYSTEM   908                             ;
  1536                        SYSTEM   908                     ASSEMBLER
  1537                        SYSTEM   908                             ;
  1538                        SYSTEM   908                      REGISTER
  1539                        SYSTEM   908                             ;
  1540                        SYSTEM   908                      OVERLOAD
  1541                        SYSTEM   908                             ;
  1542                        SYSTEM   909                           ASM
  1543                        SYSTEM   911                             ;
  1544                        SYSTEM   912                           END
  1545                        SYSTEM   912                             ;
  1546                        SYSTEM   915                     PROCEDURE
  1547                        SYSTEM   915                    identifier = MOVE
  1548                        SYSTEM   915                             (
  1549                        SYSTEM   915                    identifier = SOURCE
  1550                        SYSTEM   915                             ,
  1551                        SYSTEM   915                    identifier = DEST
  1552                        SYSTEM   915                             :
  1553                        SYSTEM   915                       POINTER
  1554                        SYSTEM   915                             ;
  1555                        SYSTEM   915                    identifier = COUNT
  1556                        SYSTEM   915                             :
  1557                        SYSTEM   915                          WORD
  1558                        SYSTEM   915                             )
  1559                        SYSTEM   915                             ;
  1560                        SYSTEM   915                     ASSEMBLER
  1561                        SYSTEM   915                             ;
  1562                        SYSTEM   915                      REGISTER
  1563                        SYSTEM   915                             ;
  1564                        SYSTEM   915                      OVERLOAD
  1565                        SYSTEM   915                             ;
  1566                        SYSTEM   919                           ASM
  1567                        SYSTEM   921                             ;
  1568                        SYSTEM   922                           END
  1569                        SYSTEM   922                             ;
  1570                        SYSTEM   924                     PROCEDURE
